username,date,content,video_title
@beckymiller1697,5 years ago,"Grecia Barraza , they are gay... watch her documentary . They are gay, except one, and totally out.",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@petemaverick4918,5 years ago,Mine too!! That and beautiful stranger,Madonna - Open Your Heart (Official Video) [HD]
@jah5474,3 years ago,World cup winner,Madonna - Don't Cry For Me Argentina (Official Video)
@barbaradanielanavarreteces8716,1 year ago,666,Madonna - Die Another Day (Official Video)
@77jcarva,5 years ago,Absolutely..,Madonna - Open Your Heart (Official Video) [HD]
@josephkamfwa3753,5 years ago,just listening to it now,Madonna - Frozen (Official Video) [HD]
@hakandalkilinc574,8 months ago,"The walkmans used to be our YouTube and very precious things to keep on being protected.
We grew up by those ancient devices..😂",Madonna - Who's That Girl (Official Video)
@pinopeppebordieri6222,6 years ago,Sono inpiedi al centro del mio TAGADÀ!SOLO.,Madonna - Girl Gone Wild
@lisacroker3178,2 years ago,Love this song,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@Lara_Yu.,6 years ago,5000?🤔,Madonna - Hung Up (Official Video) [HD]
@nicolaus1895,1 month ago,Her lower register is pure bliss. One of my favorite songs ever and the video is a cinematic masterpiece ❤,Madonna - Secret (Official Video) [HD]
@MsMani2UBeauty,6 months ago,Loved this song and album!!!,Madonna - Music (Official Video)
@JoseLuisSolizBernal,2 years ago,rolasa,Madonna - Girl Gone Wild (Official Video)
@trololobochum,9 months ago (edited),"I can't stop repeating how 90-ies are the zenith of cinema. From there movies only went downhill, with few exceptions. Hell, even music videos peaked in terms of cinematography.",Madonna - Secret (Official Video) [HD]
@carloshuertaochoa4774,2 years ago,Me too,Madonna - Borderline (Official Video) [HD]
@keshoneelam3846,2 years ago,It's my story mother was pregnant around this time I was born in early 1987 my grandmother was highly upset with my mother but then helped her take care of me my passed when I was four years old then my grandmother raised me she passed as recent as 2017 I miss them both dearly I know there still watching over me,Madonna - Papa Don't Preach (Official Video) [HD]
@the7tongardengnome,2 months ago,Hi from New Zealand👍😎,Madonna - Live To Tell (Official Video)
@bigodedoadu6693,10 months ago,todays bandle,Madonna - Music (Official Video)
@samattos1,7 years ago,I honestly can't read youtube comments. They're pretty much the worst,Madonna - Like A Prayer (Official Video)
@bhavanidebnath8473,7 years ago,English picture,Madonna - Secret (Official Video) [HD]
@MagicSlave-xc1rq,8 months ago,​ @brandonlbrigman why are they cringy,Madonna - Lucky Star (Official Video)
@mrlaw711,4 years ago,I don't judge her as a person.  Not my job.  This is most beautiful.,Madonna - Don't Cry For Me Argentina (Official Video)
@aidanmorris2231,5 years ago,rich 50 is middle class 30,Madonna - Girl Gone Wild (Official Video)
@envy99976,5 years ago,I can’t believe this is 20 years old! Still sounds so fresh.,Madonna - Don't Tell Me (Official Video) [HD]
@LaPaisiblePetiteGnomette,3 months ago,Mia and Nicki ? Drugs ofc 😭,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@CakesByChoppA,11 years ago,Perfection.,Madonna - Vogue (MDNA World Tour)
@pseudopulk3478,4 years ago,<3 <3 <3,Madonna - Ray Of Light (Official Video) [HD]
@lr3521,6 years ago,LeeAnn Arnold I wish you well x,Madonna - You'll See (Official Video)
@simocotza,3 years ago,"The year was 1998,not 1999.",Madonna - Nothing Really Matters (Official Video) [HD]
@edimilsonbarbosa3172,5 years ago,Ja quero aprender a coreografia,Madonna - Vogue (Official Video)
@jeffjeff979,5 years ago,"I lost my brother dave earls back in 2012, he loved Madonna so much we seen her at riverbend here in Cincinnati ohio back in the 80's,  i cant hear this song without cryin... bless u an sorry for ur loss... great song....means alott!!",Madonna - Crazy For You (Official Video)
@johnalarcon5006,3 years ago,Probably  the best Madonna  has ever looked  !,Madonna - Beautiful Stranger (Official Video) [HD]
@kignatova3835,6 years ago,K L  just thought the same. Brilliant production!,Madonna - Vogue (Official Video)
@marcioantoniodearaujofilho220,1 year ago,Me from Brazil 🇧🇷,Madonna - The Power Of Good-Bye (Official Video)
@roscoeallen4597,3 years ago (edited),This type of music I would love her to go revisit for sure,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@vanesaayala5898,4 years ago," @thevaultofvintage72  I said ""to me"" meaning in my opinion if u don't like my opinion oh well",Madonna - Vogue (MDNA World Tour)
@ramonacuc6866,2 years ago,si eu..imi suna in cap uneori aceasta piesa si vocea ei,Madonna - Don't Cry For Me Argentina (Official Video)
@vertbeke7977,3 years ago, @Yan_8  Plus Madonna her music r way better ..,Madonna - Girl Gone Wild (Official Video)
@ract3498,5 months ago,2025 ?,Madonna - Vogue (MDNA World Tour)
@LTFY-yq8bm,1 year ago,MadoNNa ❤,Madonna - Celebration (Official Video)
@alank5560,1 year ago,"3 people, me, myself, and I.",Madonna - American Pie (Official Video) [HD]
@neone4759,1 year ago,U Could Get Addicted To This Song ...💃🕺,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@lola888ism,12 years ago,The other girl gone wild video has 24 million views! So obviously she still has it. ,Madonna - Girl Gone Wild
@danielhennessey4282,4 years ago,"We have both so what does it matter. This wouldn’t have fit the album, it’s clearly a remix, and the album version is perfect too.",Madonna - What It Feels Like For A Girl (Official Video) [HD]
@papak2490,6 years ago,"I'm sorry what, she's 56 in this video and looks younger than me",Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@faeriesscps,4 years ago, @joogdawg5340  madonna : three,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@susanarsoniadou,1 year ago,Everything is captured on video,Madonna - Dress You Up (Official Video)
@Omgits7ito,6 years ago,Could it have been pre recorded or is it just me ? It sounds kind of live ish to me.,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@che1925,9 months ago,"​ @DeeBell100  It isn't even the same.  The magic in these videos appearing on a video channel out of your control was magic. You had to been around, and of age to know what I am talking about.",Madonna - Take A Bow (Official Video) [4K]
@l.emiliaruizsoria7673,2 years ago, @goyallucky5203  ok,Madonna - True Blue (Official Video)
@SaraShakur94,1 year ago,Me,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@cakes3958,3 years ago,Well she doesn’t respect others so it’s karma,Madonna - Material Girl (Official Video) [HD]
@lindablackwell1765,1 year ago,Me 🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️❤❤❤,Madonna - Express Yourself (Official Video)
@RalphAnthonyCBasco,5 years ago,Same here!!!!,Madonna - Borderline (Official Video) [HD]
@mekkiabdelhafid9341,9 months ago,❤❤,Madonna - The Power Of Good-Bye (Official Video)
@AdityaGamerASR,1 year ago,Who saw the reels of cow?,Madonna - Back That Up To The Beat (Official Lyric Video)
@hollywilson623,6 years ago,"Haven't we met?
Some kind of beautiful stranger
You could be good for me
I've had the taste for danger
If I'm smart then I'll run away
But I'm not so I guess I'll stay
Heaven forbid
I'll take my chance on a beautiful stranger
I looked into your eyes
And my world came tumbling down
You're the devil in disguise
That's why I'm singing this song
To know you
Is to love you
You're everywhere I go
And everybody knows
To love you
Is to be part of you
I paid for you with my tears
And swallowed all my pride
Beautiful stranger
Beautiful stranger
If I'm smart then I'll run away
But I'm not so I guess I'll stay
Haven't you heard?
I fell in love with a beautiful stranger
I looked into your face
My heart was dancing all over the place
I'd like to change my point of view
If I could…",Madonna - Beautiful Stranger (Official Video) [HD]
@Cosmic90,6 years ago,🙋🏾‍♂️,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@pabloskyotarolarivas5940,6 years ago,Future Nostalgia,Madonna - Sorry (Official Video) [HD]
@melaniewilliams4312,5 years ago,One of my fav albums by Madonna!,Madonna - Nothing Really Matters (Official Video) [HD]
@BibiRGatto,1 year ago,"If She s the ICE why ""if i could melt your Heart???",Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@sons1869,10 months ago,Raw talent!,Madonna - Dress You Up (Official Video)
@001maui111,6 years ago,The original before Pitbull,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@khaeto,1 year ago,"Please Madonna, brazillian people need help on south side of the country because of the calamity efects broughted by the heavy rains. So, please, when you come to Rio de Janeiro, don't forget there are 1/5 of the country suffering on Rio Grande do Sul! ⚠🚧🚨",Madonna - Back That Up To The Beat (Official Lyric Video)
@paulmendoza7232,6 years ago,Agree,Madonna - You'll See (Official Video)
@peepallgame,2 years ago,and I'll Remember,Madonna - Rain (Official Video) [HD]
@Blueluise,4 years ago,"Baltikum, hm.",Madonna - Girl Gone Wild (Official Video)
@mouradzerzour6158,1 year ago,Great song  ❤ so much madonna,Madonna - American Pie (Official Video) [HD]
@jaykohootech,5 years ago,They're still out there looking for their wigs,Madonna - Vogue (Official Video)
@tera0865ab,8 years ago,2017/12/10 Amazing song 👍,Madonna - Girl Gone Wild
@fredrikhakansson4271,2 years ago,Dont remember the producer but i think it was Mr Oizo?,Madonna - Music (Official Video)
@jeannedarc143,4 years ago,Almost done with season 3,Madonna - Vogue (Official Video)
@brandonaldaymachuse6669,1 year ago,"I think Madonna still has the ability and drive to do another Ray of Light. 

Rebel Heart and Madame X were just as adventurous and daring but the songwriting wasn't there 100%",Madonna - Nothing Really Matters (Official Video) [HD]
@lucasbohusch1451,2 years ago,I was born 2003 and I agree with you,Madonna - Dress You Up (Official Video)
@Aladinfa,2 months ago,Classic ❤,Madonna - American Pie (Official Video) [HD]
@marciana503,10 years ago,"Yes, she is. She knows exactly how to do it. ",Madonna - Vogue (MDNA World Tour)
@amoose8439,10 months ago,To reach the unreachable star,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@jaketieri5108,6 years ago,70s and 80s pop was awful. The rage was rock and hair metal,Madonna - Like A Virgin (Official Video)
@vatsalyasachan4592,4 years ago,90s and 2000s were the best,Madonna - Beautiful Stranger (Official Video) [HD]
@sashabertold3731,6 years ago,Word(s),Madonna - Secret (Official Video) [HD]
@letiziaorihuela1829,1 year ago,Me❤,Madonna - 2012 Super Bowl Halftime Show
@vicentrebelld,5 years ago," @gaelzr922  como la iglesia que tu visitas ,no ,","Madonna - Vogue (12"" Remix) [Official Video]"
@sierramilan4322,3 years ago,2023 Philly partytine,Madonna - Lucky Star (Official Video)
@elmanluna-zg4cl,2 years ago,"Haha, you'll see how I leave it to they.",Madonna - You'll See (Official Video)
@andresmedina-s7x,6 months ago,2035 to be precise,Madonna - Jump (Official Video) [HD]
@cupofjavaproductions3138,11 months ago,@KAE_G  👍🏿❤️,Madonna - The Power Of Good-Bye (Official Video)
@DD-pz3kf,9 months ago,I was on a Maddona/ Sean Penn boycott back then. I have never seen the movie . Lol love the song tho',Madonna - Live To Tell (Official Video)
@Felindril,6 years ago,I'd say she pretty owned the 80s and the 90s...,Madonna - Express Yourself (Official Video)
@aaroncoronado4348,8 years ago,monoenlanc she old....,Madonna - Express Yourself (Official Video)
@libbyly5237,1 year ago,Same omg hahaha,Madonna - Like A Prayer (Official Video)
@danielrotschopfpelirrojo5402,2 years ago,Kassky?,Madonna - Girl Gone Wild (Official Video)
@rocket7697,5 years ago, @seth5195  No. Never.,Madonna - Dress You Up (Official Video)
@sclogse1,4 years ago,"I used Barry White to break in some new speakers. Staying Power, looped for a week. Amazing the change in new speakers.",Madonna - Music (Official Video)
@jeffpaco3041,4 years ago,Ou,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@holacomoestan2,5 years ago, @Ice-1234s  swsssssswswswwwwwwwwwwwws,Madonna - Nothing Really Matters (Official Video) [HD]
@KopaszPapa,1 year ago,good old days...,Madonna - Take A Bow (Official Video) [4K]
@markprutzkow,4 years ago,"Bad girl, human nature, drowned world, this used to be my playground, justify my love, rain.",Madonna - What It Feels Like For A Girl (Official Video) [HD]
@Alexismirage,2 months ago, @васяпетров-з9ь отлично,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@kellyswat7836,4 years ago,💖💖💖💖💖💖💖💖,Madonna - Jump (Official Video) [HD]
@H-kd8gh,6 years ago,I do right here right now 👍,Madonna - Lucky Star (Official Video)
@carkod,10 years ago,Miley,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@ahlamahlam8513,5 years ago,Song Islamic,Madonna - Jump (Official Video) [HD]
@patybsousa4702,3 years ago," @tingnarong9009  
U",Madonna - Lucky Star (Official Video)
@Blueluise,4 years ago,"Versace, das haus, Miami, also sicher nach ca. 2004",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@ronaldrodriguez9601,2 years ago,Pls stream Popular and Madonna,Madonna - Nothing Really Matters (Official Video) [HD]
@YuukiTakemoto1996,8 years ago,"Yes. I remember hearing the song when I was 10-11 on the radio, and on MTV too, and this is when I first got into Death Note. I knew that was Mello!",Madonna - Jump (Official Video) [HD]
@roccopompeo811,11 months ago,nba youngboy would like a word,Madonna - Into The Groove (Official Video)
@beatrizjbraragao,2 years ago,"In 2024... Am I ""The Legend?""",Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@Swissadonis,3 years ago,"always this word in every 10th comment or so, ""underrated"" 🙃...but yes, ""Bedtime Stories"" is one of my very favorite albums as well with such perfect songs as ""Inside of Me"", ""Love Tried to Welcome Me"", ""Forbidden Love"" and of course ""Bedtime Story""... so let's say... underrated 😉",Madonna - Secret (Official Video) [HD]
@ShopaholicDeb832,8 months ago,I’m so grateful this was my time - loved every second I truly did,Madonna - Lucky Star (Official Video)
@vertbeke7977,3 years ago,yes,Madonna - Rain (Official Video) [HD]
@dyrewinterfrost,4 years ago,Amo ambas,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@Mitsuki1207,3 weeks ago,"Yes
from Japan.",Madonna - Don't Cry For Me Argentina (Official Video)
@marionprepon7145,9 months ago,I mean Wolverine was always a pick-me for normies’ validation. Magneto is the one who you wouldn’t expect doing this because he doesn’t care about anyone that doesn’t care about him🤷‍♀️,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@Nope5755,2 years ago,SHES A BEAUTIFUL ACTOR,Madonna - Don't Cry For Me Argentina (Official Video)
@SillyDillysTunes,1 year ago,God works in mysterious ways.,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@clarencejones7916,2 years ago,Whitney Houston in there somewhere 😮🫤,Madonna - Open Your Heart (Official Video) [HD]
